"model","model_year","product_type","sales_transaction_date","total_daily_sales","cumulative_sales","model_and_year"
"Lemon","2013","scooter","2014-09-12 11:12:43","499.99","43349.13300000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-12 21:01:55","449.99100000000004","43799.12400000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-13 00:55:05","499.99","44299.11400000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-13 05:35:47","449.99100000000004","44749.10500000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-14 12:43:17","499.99","45249.09500000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-15 11:23:48","449.99100000000004","45699.08600000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-16 16:52:31","499.99","46199.07600000001","Lemon 2013"
"Lemon","2013","scooter","2014-09-17 23:16:40","499.99","46699.066000000006","Lemon 2013"
"Lemon","2013","scooter","2014-09-19 00:56:03","499.99","47199.056000000004","Lemon 2013"
"Lemon","2013","scooter","2014-09-19 02:56:58","499.99","47699.046","Lemon 2013"
"Lemon","2013","scooter","2014-09-19 04:34:41","499.99","48199.036","Lemon 2013"
"Lemon","2013","scooter","2014-09-19 06:40:32","449.99100000000004","48649.027","Lemon 2013"
"Lemon","2013","scooter","2014-09-19 17:45:17","449.99100000000004","49099.018000000004","Lemon 2013"
"Lemon","2013","scooter","2014-09-20 00:33:54","499.99","49599.008","Lemon 2013"
"Lemon","2013","scooter","2014-09-20 06:01:36","499.99","50098.998","Lemon 2013"
"Lemon","2013","scooter","2014-09-20 07:49:35","499.99","50598.988","Lemon 2013"
"Lemon","2013","scooter","2014-09-20 14:01:13","399.992","50998.979999999996","Lemon 2013"
"Lemon","2013","scooter","2014-09-21 13:21:16","449.99100000000004","51448.971","Lemon 2013"
"Lemon","2013","scooter","2014-09-21 23:49:29","499.99","51948.960999999996","Lemon 2013"
"Lemon","2013","scooter","2014-09-22 10:41:42","499.99","52448.950999999994","Lemon 2013"
"Lemon","2013","scooter","2014-09-22 17:42:48","499.99","52948.94099999999","Lemon 2013"
"Lemon","2013","scooter","2014-09-22 20:57:18","499.99","53448.93099999999","Lemon 2013"
"Lemon","2013","scooter","2014-09-22 21:12:35","499.99","53948.92099999999","Lemon 2013"
"Lemon","2013","scooter","2014-09-24 20:15:15","449.99100000000004","54398.91199999999","Lemon 2013"
"Lemon","2013","scooter","2014-09-25 10:35:26","399.992","54798.90399999999","Lemon 2013"
"Lemon","2013","scooter","2014-09-25 12:19:50","499.99","55298.893999999986","Lemon 2013"
"Lemon","2013","scooter","2014-09-26 12:48:29","499.99","55798.883999999984","Lemon 2013"
"Lemon","2013","scooter","2014-09-27 18:04:24","399.992","56198.87599999998","Lemon 2013"
"Lemon","2013","scooter","2014-09-27 22:35:56","499.99","56698.86599999998","Lemon 2013"
"Lemon","2013","scooter","2014-09-28 01:11:19","499.99","57198.85599999998","Lemon 2013"
"Lemon","2013","scooter","2014-09-29 14:18:43","449.99100000000004","57648.84699999998","Lemon 2013"
"Lemon","2013","scooter","2014-09-29 19:36:53","499.99","58148.83699999998","Lemon 2013"
"Lemon","2013","scooter","2014-09-29 20:57:21","499.99","58648.826999999976","Lemon 2013"
"Lemon","2013","scooter","2014-10-01 08:25:59","449.99100000000004","59098.81799999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-01 15:28:50","499.99","59598.807999999975","Lemon 2013"
"Lemon","2013","scooter","2014-10-01 20:46:39","449.99100000000004","60048.79899999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-02 06:39:25","449.99100000000004","60498.78999999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-02 12:31:02","499.99","60998.77999999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-02 19:09:41","499.99","61498.769999999975","Lemon 2013"
"Lemon","2013","scooter","2014-10-04 09:45:19","449.99100000000004","61948.76099999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-05 00:40:36","449.99100000000004","62398.75199999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-05 17:42:58","499.99","62898.74199999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-06 13:47:43","449.99100000000004","63348.73299999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-07 07:48:07","449.99100000000004","63798.72399999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-08 00:07:58","499.99","64298.71399999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-08 05:14:38","449.99100000000004","64748.70499999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-09 02:31:53","449.99100000000004","65198.69599999998","Lemon 2013"
"Lemon","2013","scooter","2014-10-09 10:38:43","499.99","65698.68599999999","Lemon 2013"
"Lemon","2013","scooter","2014-10-10 15:09:50","499.99","66198.67599999999","Lemon 2013"
"Lemon","2013","scooter","2014-10-10 19:24:26","499.99","66698.666","Lemon 2013"
"Lemon","2013","scooter","2014-10-12 07:07:20","499.99","67198.656","Lemon 2013"
"Lemon","2013","scooter","2014-10-13 07:37:43","449.99100000000004","67648.647","Lemon 2013"
"Lemon","2013","scooter","2014-10-13 10:42:04","399.992","68048.639","Lemon 2013"
"Lemon","2013","scooter","2014-10-14 09:23:35","499.99","68548.629","Lemon 2013"
"Lemon","2013","scooter","2014-10-15 03:55:07","499.99","69048.619","Lemon 2013"
"Lemon","2013","scooter","2014-10-15 08:36:46","499.99","69548.60900000001","Lemon 2013"
"Lemon","2013","scooter","2014-10-15 12:56:49","449.99100000000004","69998.6","Lemon 2013"
"Lemon","2013","scooter","2014-10-15 22:08:44","499.99","70498.59000000001","Lemon 2013"
"Lemon","2013","scooter","2014-10-16 10:45:24","499.99","70998.58000000002","Lemon 2013"
"Lemon","2013","scooter","2014-10-17 22:16:26","449.99100000000004","71448.57100000001","Lemon 2013"
"Lemon","2013","scooter","2014-10-18 13:20:30","499.99","71948.56100000002","Lemon 2013"
"Lemon","2013","scooter","2014-10-21 08:39:23","499.99","72448.55100000002","Lemon 2013"
"Lemon","2013","scooter","2014-10-22 02:28:12","499.99","72948.54100000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-22 09:30:01","449.99100000000004","73398.53200000002","Lemon 2013"
"Lemon","2013","scooter","2014-10-22 12:18:01","499.99","73898.52200000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-23 06:32:12","499.99","74398.51200000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-23 17:53:44","449.99100000000004","74848.50300000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-23 21:08:16","499.99","75348.49300000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-24 11:03:08","499.99","75848.48300000004","Lemon 2013"
"Lemon","2013","scooter","2014-10-24 13:19:08","449.99100000000004","76298.47400000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-26 15:44:02","499.99","76798.46400000004","Lemon 2013"
"Lemon","2013","scooter","2014-10-27 08:42:40","399.992","77198.45600000003","Lemon 2013"
"Lemon","2013","scooter","2014-10-27 15:20:58","499.99","77698.44600000004","Lemon 2013"
"Lemon","2013","scooter","2014-10-28 15:29:00","499.99","78198.43600000005","Lemon 2013"
"Lemon","2013","scooter","2014-10-28 18:48:28","399.992","78598.42800000004","Lemon 2013"
"Lemon","2013","scooter","2014-10-29 02:34:24","499.99","79098.41800000005","Lemon 2013"
"Lemon","2013","scooter","2014-10-29 09:28:43","499.99","79598.40800000005","Lemon 2013"
"Lemon","2013","scooter","2014-10-30 17:34:07","499.99","80098.39800000006","Lemon 2013"
"Lemon","2013","scooter","2014-10-31 01:46:39","399.992","80498.39000000006","Lemon 2013"
"Lemon","2013","scooter","2014-10-31 10:36:09","499.99","80998.38000000006","Lemon 2013"
"Lemon","2013","scooter","2014-11-01 18:38:35","449.99100000000004","81448.37100000006","Lemon 2013"
"Lemon","2013","scooter","2014-11-01 22:43:42","499.99","81948.36100000006","Lemon 2013"
"Lemon","2013","scooter","2014-11-02 06:33:13","499.99","82448.35100000007","Lemon 2013"
"Lemon","2013","scooter","2014-11-05 07:30:35","499.99","82948.34100000007","Lemon 2013"
"Lemon","2013","scooter","2014-11-05 15:07:47","499.99","83448.33100000008","Lemon 2013"
"Lemon","2013","scooter","2014-11-05 17:53:20","499.99","83948.32100000008","Lemon 2013"
"Lemon","2013","scooter","2014-11-06 00:02:12","499.99","84448.31100000009","Lemon 2013"
"Lemon","2013","scooter","2014-11-06 18:34:45","449.99100000000004","84898.30200000008","Lemon 2013"
"Lemon","2013","scooter","2014-11-06 19:30:05","499.99","85398.29200000009","Lemon 2013"
"Lemon","2013","scooter","2014-11-07 09:13:00","449.99100000000004","85848.28300000008","Lemon 2013"
"Lemon","2013","scooter","2014-11-08 18:53:07","499.99","86348.27300000009","Lemon 2013"
"Lemon","2013","scooter","2014-11-10 20:57:10","499.99","86848.2630000001","Lemon 2013"
"Lemon","2013","scooter","2014-11-10 23:40:36","499.99","87348.2530000001","Lemon 2013"
"Lemon","2013","scooter","2014-11-11 02:04:02","449.99100000000004","87798.2440000001","Lemon 2013"
"Lemon","2013","scooter","2014-11-13 03:50:55","499.99","88298.2340000001","Lemon 2013"
"Lemon","2013","scooter","2014-11-13 07:26:10","499.99","88798.2240000001","Lemon 2013"
"Lemon","2013","scooter","2014-11-15 02:35:55","499.99","89298.21400000011","Lemon 2013"
"Lemon","2013","scooter","2014-11-16 00:11:06","399.992","89698.20600000011","Lemon 2013"
"Lemon","2013","scooter","2014-11-17 13:21:40","499.99","90198.19600000011","Lemon 2013"
"Lemon","2013","scooter","2014-11-18 13:11:57","499.99","90698.18600000012","Lemon 2013"
"Lemon","2013","scooter","2014-11-20 01:41:19","449.99100000000004","91148.17700000011","Lemon 2013"
"Lemon","2013","scooter","2014-11-20 21:06:09","499.99","91648.16700000012","Lemon 2013"
"Lemon","2013","scooter","2014-11-21 15:14:35","499.99","92148.15700000012","Lemon 2013"
"Lemon","2013","scooter","2014-11-22 19:21:34","499.99","92648.14700000013","Lemon 2013"
"Lemon","2013","scooter","2014-11-23 10:31:44","499.99","93148.13700000013","Lemon 2013"
"Lemon","2013","scooter","2014-11-23 18:46:58","499.99","93648.12700000014","Lemon 2013"
"Lemon","2013","scooter","2014-11-23 23:53:03","499.99","94148.11700000014","Lemon 2013"
"Lemon","2013","scooter","2014-11-24 05:12:53","499.99","94648.10700000015","Lemon 2013"
"Lemon","2013","scooter","2014-11-24 05:19:55","449.99100000000004","95098.09800000014","Lemon 2013"
"Lemon","2013","scooter","2014-11-24 05:27:01","449.99100000000004","95548.08900000014","Lemon 2013"
"Lemon","2013","scooter","2014-11-24 19:43:41","499.99","96048.07900000014","Lemon 2013"
"Lemon","2013","scooter","2014-11-25 03:44:53","399.992","96448.07100000014","Lemon 2013"
"Lemon","2013","scooter","2014-11-25 09:33:42","499.99","96948.06100000015","Lemon 2013"
"Lemon","2013","scooter","2014-11-27 01:28:44","499.99","97448.05100000015","Lemon 2013"
"Lemon","2013","scooter","2014-11-27 11:53:05","499.99","97948.04100000016","Lemon 2013"
"Lemon","2013","scooter","2014-11-27 14:51:17","499.99","98448.03100000016","Lemon 2013"
"Lemon","2013","scooter","2014-11-27 22:38:36","499.99","98948.02100000017","Lemon 2013"
"Lemon","2013","scooter","2014-11-28 03:23:31","449.99100000000004","99398.01200000016","Lemon 2013"
"Lemon","2013","scooter","2014-11-28 14:14:37","399.992","99798.00400000016","Lemon 2013"
"Lemon","2013","scooter","2014-11-29 09:03:20","449.99100000000004","100247.99500000016","Lemon 2013"
"Lemon","2013","scooter","2014-11-29 13:38:30","499.99","100747.98500000016","Lemon 2013"
"Lemon","2013","scooter","2014-11-30 23:15:20","399.992","101147.97700000016","Lemon 2013"
"Lemon","2013","scooter","2014-12-04 18:39:42","499.99","101647.96700000016","Lemon 2013"
"Lemon","2013","scooter","2014-12-05 17:35:15","499.99","102147.95700000017","Lemon 2013"
"Lemon","2013","scooter","2014-12-06 03:01:34","399.992","102547.94900000017","Lemon 2013"
"Lemon","2013","scooter","2014-12-06 18:38:57","499.99","103047.93900000017","Lemon 2013"
"Lemon","2013","scooter","2014-12-07 03:58:33","499.99","103547.92900000018","Lemon 2013"
"Lemon","2013","scooter","2014-12-07 06:28:45","399.992","103947.92100000018","Lemon 2013"
"Lemon","2013","scooter","2014-12-07 15:27:08","399.992","104347.91300000018","Lemon 2013"
"Lemon","2013","scooter","2014-12-08 07:30:34","499.99","104847.90300000018","Lemon 2013"
"Lemon","2013","scooter","2014-12-09 13:06:58","499.99","105347.89300000019","Lemon 2013"
"Lemon","2013","scooter","2014-12-10 00:23:02","499.99","105847.88300000019","Lemon 2013"
"Lemon","2013","scooter","2014-12-10 03:46:28","499.99","106347.8730000002","Lemon 2013"
"Lemon","2013","scooter","2014-12-11 14:59:50","499.99","106847.8630000002","Lemon 2013"
"Lemon","2013","scooter","2014-12-12 22:56:36","449.99100000000004","107297.8540000002","Lemon 2013"
"Lemon","2013","scooter","2014-12-15 08:57:37","399.992","107697.8460000002","Lemon 2013"
"Lemon","2013","scooter","2014-12-18 01:37:40","499.99","108197.8360000002","Lemon 2013"
"Lemon","2013","scooter","2014-12-19 17:24:06","499.99","108697.8260000002","Lemon 2013"
"Lemon","2013","scooter","2014-12-20 19:11:40","499.99","109197.81600000021","Lemon 2013"
"Lemon","2013","scooter","2014-12-21 08:11:01","399.992","109597.80800000021","Lemon 2013"
"Lemon","2013","scooter","2014-12-22 10:54:11","499.99","110097.79800000021","Lemon 2013"
"Lemon","2013","scooter","2014-12-23 08:06:32","499.99","110597.78800000022","Lemon 2013"
"Lemon","2013","scooter","2014-12-25 14:06:24","499.99","111097.77800000022","Lemon 2013"
"Lemon","2013","scooter","2014-12-25 21:12:19","399.992","111497.77000000022","Lemon 2013"
"Lemon","2013","scooter","2014-12-26 01:37:40","499.99","111997.76000000023","Lemon 2013"
"Lemon","2013","scooter","2014-12-26 07:26:08","499.99","112497.75000000023","Lemon 2013"
"Lemon","2013","scooter","2014-12-28 21:23:17","499.99","112997.74000000024","Lemon 2013"
"Lemon","2013","scooter","2014-12-28 21:45:40","399.992","113397.73200000024","Lemon 2013"
"Lemon","2013","scooter","2014-12-28 23:32:05","499.99","113897.72200000024","Lemon 2013"
"Lemon","2013","scooter","2014-12-30 04:07:51","449.99100000000004","114347.71300000024","Lemon 2013"
"Lemon","2013","scooter","2014-12-30 07:30:47","449.99100000000004","114797.70400000023","Lemon 2013"
"Lemon","2013","scooter","2014-12-30 21:58:30","499.99","115297.69400000024","Lemon 2013"
"Lemon","2013","scooter","2015-01-02 05:16:06","499.99","115797.68400000024","Lemon 2013"
"Lemon","2013","scooter","2015-01-03 13:44:14","499.99","116297.67400000025","Lemon 2013"
"Lemon","2013","scooter","2015-01-04 19:02:05","449.99100000000004","116747.66500000024","Lemon 2013"
"Lemon","2013","scooter","2015-01-06 22:59:31","449.99100000000004","117197.65600000024","Lemon 2013"
"Lemon","2013","scooter","2015-01-06 23:31:31","499.99","117697.64600000024","Lemon 2013"
"Lemon","2013","scooter","2015-01-10 07:42:05","499.99","118197.63600000025","Lemon 2013"
"Lemon","2013","scooter","2015-01-10 11:14:51","499.99","118697.62600000025","Lemon 2013"
"Lemon","2013","scooter","2015-01-10 21:49:24","449.99100000000004","119147.61700000025","Lemon 2013"
"Lemon","2013","scooter","2015-01-12 07:12:10","449.99100000000004","119597.60800000024","Lemon 2013"
"Lemon","2013","scooter","2015-01-12 14:18:30","499.99","120097.59800000025","Lemon 2013"
"Lemon","2013","scooter","2015-01-12 21:25:13","499.99","120597.58800000025","Lemon 2013"
"Lemon","2013","scooter","2015-01-13 01:41:06","499.99","121097.57800000026","Lemon 2013"
"Lemon","2013","scooter","2015-01-13 05:47:49","499.99","121597.56800000026","Lemon 2013"
"Lemon","2013","scooter","2015-01-13 06:54:48","499.99","122097.55800000027","Lemon 2013"
"Lemon","2013","scooter","2015-01-13 14:00:53","399.992","122497.55000000026","Lemon 2013"
"Lemon","2013","scooter","2015-01-15 04:42:08","499.99","122997.54000000027","Lemon 2013"
"Lemon","2013","scooter","2015-01-15 05:11:01","499.99","123497.53000000028","Lemon 2013"
"Lemon","2013","scooter","2015-01-15 21:09:13","449.99100000000004","123947.52100000027","Lemon 2013"
"Lemon","2013","scooter","2015-01-17 06:08:56","499.99","124447.51100000028","Lemon 2013"
"Lemon","2013","scooter","2015-01-18 04:47:50","499.99","124947.50100000028","Lemon 2013"
"Lemon","2013","scooter","2015-01-18 08:31:13","499.99","125447.49100000029","Lemon 2013"
"Lemon","2013","scooter","2015-01-18 16:15:09","499.99","125947.48100000029","Lemon 2013"
"Lemon","2013","scooter","2015-01-19 23:43:47","499.99","126447.4710000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-20 10:34:54","449.99100000000004","126897.46200000029","Lemon 2013"
"Lemon","2013","scooter","2015-01-21 12:51:32","399.992","127297.45400000029","Lemon 2013"
"Lemon","2013","scooter","2015-01-21 15:34:03","499.99","127797.4440000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-22 07:00:55","499.99","128297.4340000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-24 06:12:18","499.99","128797.4240000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-24 16:53:50","499.99","129297.41400000031","Lemon 2013"
"Lemon","2013","scooter","2015-01-25 19:53:13","399.992","129697.40600000031","Lemon 2013"
"Lemon","2013","scooter","2015-01-25 20:04:27","449.99100000000004","130147.3970000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-25 22:15:52","499.99","130647.38700000031","Lemon 2013"
"Lemon","2013","scooter","2015-01-26 04:47:59","399.992","131047.3790000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-27 02:12:03","449.99100000000004","131497.37000000032","Lemon 2013"
"Lemon","2013","scooter","2015-01-27 18:08:28","449.99100000000004","131947.36100000032","Lemon 2013"
"Lemon","2013","scooter","2015-01-28 07:26:04","499.99","132447.35100000032","Lemon 2013"
"Lemon","2013","scooter","2015-01-28 17:37:25","499.99","132947.3410000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-28 19:00:28","499.99","133447.3310000003","Lemon 2013"
"Lemon","2013","scooter","2015-01-28 23:17:23","499.99","133947.3210000003","Lemon 2013"
